loss,id
1803.96276855,2085
923.295532227,2089
1513.74755859,2090
2845.34643555,2101
2686.79638672,2114
1328.78662109,2115
1273.98071289,2118
2402.64135742,2119
1569.26782227,2125
3388.34643555,2128
1561.45935059,2129
1592.46118164,2132
2467.3269043,2133
751.48425293,2135
1754.27026367,2136
1224.55847168,2143
1195.90026855,2144
2547.39208984,2145
2247.98486328,2152
3510.13110352,2160
1559.19384766,2166
1171.20397949,2169
1685.35168457,2170
1625.64978027,2172
1695.84973145,2181
1717.3314209,2183
2761.33325195,2185
2532.50585938,2188
2041.84521484,2189
4787.58740234,2194
1427.36853027,2202
2749.65161133,2208
1968.328125,2227
5073.08886719,2230
2354.71264648,2235
1665.61376953,2236
7413.76171875,2244
1436.4597168,2248
1337.84545898,2252
1619.22436523,2254
5268.26220703,2260
1956.9074707,2263
1534.74682617,2274
1013.46936035,2277
6383.58398438,2279
11876.1621094,2280
2781.37597656,2283
777.53729248,2284
3271.16162109,2288
1876.82397461,2292
5011.8046875,2295
1274.7878418,2296
2539.14208984,2299
5100.69384766,2315
1516.53894043,2318
10781.2822266,2329
1464.95666504,2337
1004.33947754,2340
1694.10217285,2342
2576.17993164,2347
4180.54638672,2349
1259.75390625,2354
2351.84179688,2361
1554.18139648,2370
3125.90820312,2378
3590.04907227,2382
1389.48339844,2387
2094.60302734,2389
1458.65539551,2394
2217.68774414,2396
2535.05419922,2400
2655.37304688,2407
1071.8067627,2414
1824.80432129,2415
2188.00585938,2421
1600.4543457,2427
2400.97900391,2428
2631.01074219,2430
2503.98022461,2435
5445.62207031,2445
1588.49462891,2446
1307.73693848,2447
1941.1184082,2449
1770.91027832,2451
14256.8857422,2458
11011.9091797,2462
3092.74487305,2463
2097.60180664,2467
6036.61914062,2471
2641.29150391,2475
3196.68798828,2478
4172.58691406,2483
1133.53625488,2485
1146.21899414,2487
723.355102539,2494
1843.1484375,2497
1452.31262207,2499
1579.35192871,2503
2775.40966797,2513
1967.69848633,2515
1740.93066406,2522
1393.42565918,2523
2724.11938477,2528
5478.72851562,2532
1166.12915039,2536
1509.77099609,2538
991.853881836,2539
2535.73120117,2540
5150.14990234,2545
1045.63989258,2548
952.28137207,2549
2476.7043457,2553
1676.88952637,2563
2203.01416016,2566
1432.29187012,2574
2765.36743164,2575
2735.75854492,2584
2476.85766602,2588
925.9296875,2589
1623.96081543,2592
1472.58215332,2596
1523.27282715,2598
952.45715332,2602
1472.61560059,2603
2481.59082031,2607
1522.10803223,2609
5441.73046875,2611
1561.8482666,2627
1908.98706055,2628
3014.74194336,2630
2256.44604492,2633
6198.20019531,2636
1014.94226074,2640
1236.01489258,2641
4651.33447266,2657
992.279663086,2659
1070.48059082,2662
1788.01989746,2663
2170.16357422,2667
895.843261719,2670
2281.43017578,2682
3096.41796875,2694
6349.82910156,2699
2835.18969727,2700
5643.75097656,2703
2197.06762695,2708
942.62097168,2714
678.841003418,2725
1270.44824219,2726
1320.19348145,2727
2249.36499023,2732
5557.43310547,2733
5589.99707031,2736
2058.82910156,2745
1299.74914551,2760
1876.92993164,2764
6341.20214844,2765
604.403198242,2766
2123.72216797,2775
1759.64990234,2783
1134.55847168,2784
2245.39599609,2786
1297.16467285,2801
1782.41491699,2803
5424.24462891,2813
7187.11572266,2815
1623.37304688,2816
2856.91577148,2818
2179.32226562,2819
1255.96313477,2822
1731.18920898,2825
1446.39123535,2826
1589.9296875,2830
1339.62683105,2834
5512.10546875,2835
2750.55200195,2856
5655.63916016,2873
5197.61181641,2886
3209.59204102,2892
953.175048828,2896
1066.84606934,2897
2055.96582031,2899
1079.92126465,2901
5151.65527344,2909
3321.41552734,2914
1192.8996582,2915
2400.64770508,2916
879.891967773,2919
2227.27880859,2926
1852.98950195,2927
1661.91491699,2933
2992.54882812,2934
1770.47241211,2941
1775.50183105,2942
2430.89819336,2946
1663.22851562,2949
1727.16369629,2952
9459.12402344,2957
1877.99487305,2962
973.817504883,2963
1893.0090332,2965
5942.31298828,2966
2189.59375,2971
702.82232666,2975
1112.37658691,2979
9264.00097656,2985
2628.7734375,2995
1348.60961914,2996
3269.25537109,3001
2347.78076172,3007
887.687744141,3008
3361.32836914,3014
10049.0332031,3017
1352.42321777,3021
2465.4375,3025
1076.12109375,3026
2209.10986328,3034
2515.24804688,3035
3067.42602539,3044
3224.16430664,3046
5611.14501953,3047
3107.84936523,3057
6457.65820312,3059
3847.09912109,3063
1328.1394043,3065
2329.45263672,3067
1383.32275391,3069
3347.52172852,3076
1246.50085449,3086
2351.10571289,3088
1858.73999023,3090
2863.42382812,3096
1096.88354492,3100
2072.81958008,3102
2137.04101562,3103
1015.51525879,3107
1094.75366211,3118
4004.74658203,3120
1967.54541016,3123
1214.24438477,3128
1536.35314941,3132
1631.70214844,3140
2488.26757812,3152
3137.23486328,3165
1721.29418945,3183
1067.69445801,3190
1818.67492676,3197
1348.50769043,3201
1736.5579834,3203
2326.57763672,3214
2149.5612793,3219
1471.99450684,3220
4449.76708984,3221
1554.02404785,3229
1129.15966797,3234
3200.88549805,3235
1729.73388672,3240
1499.29333496,3241
2138.71777344,3249
900.912719727,3254
4144.24755859,3264
1969.34472656,3266
849.189575195,3270
1955.02709961,3282
1715.13928223,3285
1243.98742676,3289
1576.39831543,3291
2090.83129883,3295
883.327392578,3299
1528.58032227,3302
6258.69677734,3303
3509.11914062,3308
3680.06445312,3309
2210.34960938,3324
5507.94482422,3327
3896.7734375,3330
1316.08752441,3335
1788.47692871,3339
2600.38696289,3340
1550.734375,3343
2797.38085938,3350
1713.58300781,3353
8074.62109375,3356
3303.4543457,3361
1086.44262695,3368
1476.06713867,3376
1112.09375,3381
2435.50366211,3383
2910.73388672,3397
2208.11401367,3403
1704.98413086,3405
1502.63586426,3410
2262.796875,3412
2715.5637207,3416
1683.61462402,3417
2916.63720703,3423
6493.48144531,3427
3143.44042969,3435
1193.09289551,3439
2356.88549805,3441
1406.6192627,3450
985.429443359,3453
1366.99194336,3454
9011.80957031,3458
1637.70629883,3459
3403.42504883,3467
5277.18164062,3469
1161.29504395,3477
8077.73828125,3478
915.837646484,3482
5093.68701172,3484
2441.39672852,3506
6615.40966797,3515
3165.64550781,3522
1438.82421875,3523
1326.22131348,3526
1501.69836426,3532
1761.21289062,3534
1108.99987793,3537
1013.05444336,3539
4860.63037109,3542
1295.55786133,3545
1660.90136719,3552
1310.13793945,3554
1954.72094727,3573
1200.87133789,3576
2704.68310547,3577
1635.26049805,3580
1077.62133789,3583
1558.72338867,3584
1168.42602539,3609
5437.96533203,3613
2128.84472656,3623
3629.26147461,3624
7716.5234375,3638
2059.55200195,3642
2515.23388672,3643
1420.91503906,3647
1844.72143555,3653
4191.93652344,3654
1515.70910645,3656
844.619873047,3658
3794.80249023,3659
6399.35595703,3663
3171.68212891,3664
875.170654297,3666
1428.28918457,3681
2848.19970703,3689
2894.25366211,3694
1455.21374512,3695
1543.29943848,3699
2318.56176758,3701
3513.65673828,3704
1197.59460449,3721
3711.14135742,3726
2789.95776367,3727
2751.7043457,3729
3812.68334961,3731
1536.97009277,3738
2779.15625,3740
1939.86816406,3744
1081.74255371,3757
921.903808594,3758
1627.64782715,3778
3861.58691406,3781
6468.28271484,3790
1435.10180664,3796
6824.23388672,3798
1204.90234375,3804
1121.55957031,3813
1073.30859375,3814
2622.07202148,3815
2113.07617188,3818
2837.33251953,3823
7480.69628906,3826
1715.21057129,3831
3744.04663086,3834
2686.03808594,3835
2408.19091797,3849
2667.68212891,3850
2395.29248047,3855
2577.47485352,3864
1920.78613281,3867
1193.57263184,3871
1794.3671875,3879
2585.32763672,3880
3749.54199219,3882
9438.13476562,3884
1771.44042969,3893
1618.89562988,3895
2931.61767578,3901
997.435424805,3903
1628.10717773,3913
2137.59716797,3921
2449.13256836,3929
839.327026367,3947
1900.18505859,3962
1010.69335938,3963
1644.35351562,3966
1675.88476562,3975
6076.23144531,3976
2893.58105469,3977
1165.04296875,3978
922.824829102,3979
1903.60888672,3983
812.424804688,3985
8841.65234375,3989
1879.20507812,3992
2230.91015625,3995
2351.87084961,4008
1832.79309082,4013
1691.86633301,4029
3360.23828125,4035
2140.61547852,4040
870.617919922,4048
2118.11547852,4060
1279.15930176,4066
901.384643555,4075
2413.46704102,4079
1175.91125488,4083
1940.36108398,4091
5994.89355469,4092
2922.2121582,4093
2798.85913086,4098
1506.73754883,4108
910.995239258,4109
2751.9140625,4110
2118.84082031,4116
1856.24414062,4129
4505.89648438,4130
1894.78515625,4140
1695.76379395,4146
3839.01733398,4150
7865.83740234,4151
1423.27490234,4153
5916.79101562,4169
2067.16943359,4170
1652.98352051,4179
4140.51220703,4183
3052.84423828,4188
1590.31542969,4190
1615.31628418,4193
8096.54003906,4201
1252.61657715,4205
2360.29077148,4210
2063.39428711,4226
1831.79492188,4229
2843.99047852,4241
1319.52819824,4242
3599.4765625,4257
718.77734375,4258
2452.54931641,4260
5407.68457031,4263
797.623535156,4267
2299.55322266,4273
1926.89379883,4274
1241.78369141,4277
1520.67822266,4281
4991.91162109,4283
2802.10400391,4293
1528.55310059,4294
3681.02661133,4305
3119.7824707,4307
1555.5604248,4318
2336.90307617,4325
4590.09765625,4327
2998.79663086,4332
4176.12841797,4335
3939.44775391,4336
757.298950195,4337
4131.58056641,4339
1355.7467041,4343
960.674438477,4346
1744.65478516,4348
3764.9621582,4350
2317.05029297,4358
1864.84716797,4359
1951.4375,4363
4380.30810547,4366
1027.12133789,4374
2289.02514648,4375
1152.1706543,4377
3079.30395508,4393
2403.7746582,4395
1009.06408691,4400
6424.65429688,4402
6951.34179688,4404
2329.98583984,4415
2028.42260742,4418
1446.43920898,4422
1366.45776367,4430
1898.03613281,4432
1177.55761719,4433
5635.62548828,4435
1978.22680664,4438
1967.74707031,4444
2050.40063477,4447
5120.75488281,4451
2048.71435547,4452
1484.45568848,4457
3678.67700195,4459
1409.26757812,4469
8841.47070312,4471
1185.55712891,4486
2500.39306641,4488
1290.73132324,4510
949.180053711,4515
3843.75415039,4527
1050.94946289,4530
869.420410156,4534
3963.765625,4535
1316.4107666,4536
2950.15893555,4548
1658.28552246,4549
5392.34619141,4551
2514.4675293,4556
772.53137207,4559
1342.47802734,4564
4121.96582031,4570
7172.6875,4575
3002.41650391,4584
2776.09790039,4585
2005.34326172,4591
2763.77294922,4592
1975.1887207,4593
1151.42102051,4594
1130.54711914,4598
2485.92407227,4607
984.282470703,4608
2282.27856445,4620
3090.59155273,4621
2575.19897461,4625
2824.08618164,4635
5265.70214844,4638
2746.1965332,4652
2871.36889648,4657
2009.78320312,4658
5847.27001953,4666
1416.85388184,4672
2921.06298828,4676
1142.35375977,4680
6029.29589844,4681
3355.36938477,4683
1157.84484863,4684
2508.79248047,4689
2656.66430664,4690
1821.74401855,4692
1925.15820312,4697
1865.54052734,4700
16733.6113281,4705
1915.62084961,4721
1861.94677734,4726
923.223266602,4729
4659.67382812,4731
2121.62768555,4736
1775.44812012,4739
1813.72851562,4740
1079.74255371,4753
2436.00512695,4754
5007.19921875,4755
1103.43151855,4756
1758.6652832,4759
1278.18908691,4764
2665.51416016,4771
1776.17736816,4772
875.424926758,4776
2943.859375,4780
1589.85534668,4784
1366.24267578,4786
3293.25219727,4787
1041.27722168,4789
1965.61767578,4794
1696.75939941,4800
2957.15771484,4807
7498.60449219,4813
2263.9362793,4818
10263.9326172,4823
1817.59619141,4824
2479.23535156,4829
911.815063477,4830
2292.73681641,4835
1733.46044922,4844
1627.17211914,4845
2432.30371094,4846
847.334228516,4847
2687.22729492,4854
3116.21948242,4857
978.622436523,4861
1308.45031738,4863
2735.45214844,4866
3742.34692383,4869
1516.6003418,4871
2097.73217773,4872
2807.33056641,4875
9463.06738281,4877
1001.57128906,4878
1908.56591797,4885
1587.38452148,4886
3713.38378906,4888
1262.69494629,4890
1068.29907227,4896
2304.71240234,4899
749.77130127,4913
2058.47485352,4916
3946.65429688,4920
2664.47192383,4925
2084.4128418,4934
2458.40698242,4941
1633.7331543,4946
2995.48535156,4954
1323.36962891,4956
4867.7734375,4958
1215.15979004,4965
1210.94787598,4966
2431.60327148,4970
1837.57836914,4977
2751.99584961,4980
1858.96875,4984
962.380859375,4995
2810.06787109,4997
2415.73242188,4999
3448.71142578,5005
1622.29870605,5011
2347.36791992,5015
2553.18994141,5016
2935.68798828,5019
2121.24145508,5024
2057.08935547,5030
1637.87548828,5031
2023.73071289,5034
10587.5,5047
2391.92724609,5048
1258.94042969,5052
2050.63012695,5061
12330.0195312,5062
3515.02416992,5067
4478.47509766,5068
1405.06799316,5077
1938.24023438,5079
2894.25952148,5090
2195.47949219,5094
2035.81884766,5103
890.855102539,5104
2119.58618164,5106
2142.63305664,5107
1209.60900879,5110
1737.73376465,5114
4494.39453125,5116
5565.75732422,5121
3004.63452148,5122
970.971435547,5124
3865.82275391,5132
1784.82409668,5133
1952.44824219,5138
2710.52441406,5143
1514.42687988,5153
1980.23950195,5154
875.48034668,5155
1781.40185547,5160
3979.85058594,5169
3452.05004883,5172
3019.56201172,5173
1031.60400391,5179
2728.53710938,5182
1126.15319824,5187
2901.16064453,5192
1288.02197266,5211
3183.07128906,5213
920.090087891,5219
2522.36669922,5225
1051.35803223,5226
4502.11035156,5227
1936.90087891,5228
2959.64868164,5239
1501.25622559,5241
2235.45239258,5244
3826.46801758,5248
1217.49377441,5260
1100.74682617,5266
1890.63598633,5273
7565.07763672,5280
4116.61914062,5298
1065.81469727,5300
3324.48632812,5306
1188.71350098,5307
4197.53173828,5311
1171.09289551,5316
825.296264648,5323
1708.08776855,5332
1731.76757812,5336
1027.13293457,5338
3106.09570312,5342
1226.79711914,5347
3546.39013672,5355
1868.05957031,5357
1448.10913086,5362
1130.60998535,5363
982.01171875,5364
2469.85791016,5366
5083.53417969,5374
722.182067871,5375
2832.13452148,5379
2441.51757812,5380
862.852294922,5383
1593.16479492,5385
2092.09985352,5390
4468.37109375,5393
2194.99169922,5398
2794.54931641,5411
923.361450195,5414
1421.3873291,5429
8935.72167969,5432
1214.86633301,5436
4811.77587891,5437
1149.22924805,5439
3411.17919922,5440
1376.29821777,5449
1291.30859375,5458
928.544677734,5460
1199.93505859,5462
2083.57421875,5463
2416.10913086,5465
3582.52758789,5467
2457.36132812,5475
1958.89941406,5483
1340.76965332,5485
1640.21508789,5489
2662.20678711,5493
806.75189209,5497
1439.06420898,5501
1324.56652832,5506
1514.43994141,5507
2799.70556641,5510
4466.47949219,5524
1291.85205078,5531
3747.43334961,5542
2006.2824707,5543
4435.32470703,5544
1694.44897461,5552
2420.20019531,5560
3852.72265625,5563
2559.63183594,5573
1053.86486816,5579
3018.71166992,5584
9382.16503906,5585
1499.27233887,5594
1920.1237793,5595
1746.50366211,5597
1390.39465332,5598
1620.51647949,5604
1532.10998535,5606
1111.2644043,5610
4473.65429688,5615
1354.38012695,5631
1459.02954102,5637
1577.5032959,5646
3137.61694336,5656
11047.2177734,5658
1452.79248047,5666
2277.46948242,5668
1352.33215332,5673
1250.84448242,5680
2611.24145508,5691
6842.91503906,5692
2026.66040039,5693
3363.03369141,5697
1713.63134766,5698
1864.5480957,5700
2185.26000977,5704
1870.91333008,5705
1037.36218262,5707
919.99609375,5710
880.403930664,5716
1471.09533691,5720
2346.08300781,5722
1883.75292969,5727
1301.38989258,5733
2453.73974609,5737
3502.85644531,5742
950.303344727,5747
2979.6171875,5760
1472.12280273,5774
5012.80908203,5788
1687.70129395,5796
1433.68798828,5797
2442.03295898,5800
1451.36035156,5812
1084.64648438,5814
1173.74328613,5818
3339.64428711,5819
4523.45898438,5823
2514.31616211,5826
1759.64611816,5830
1536.5501709,5831
2522.54980469,5846
2148.51513672,5864
683.354614258,5869
3508.89282227,5870
1395.65112305,5879
9436.72851562,5883
1202.78503418,5886
4981.11914062,5889
2074.8894043,5904
1045.56689453,5905
3110.15307617,5910
2025.48852539,5911
1714.7421875,5914
1654.60998535,5915
1152.11450195,5920
1848.17578125,5925
1711.69421387,5926
2604.88647461,5934
3129.61157227,5939
1102.70080566,5941
1008.80236816,5943
3307.21850586,5949
1713.20983887,5961
4708.66064453,5965
2543.7199707,5966
738.722229004,5969
2467.95776367,5970
3042.67578125,5978
2605.21557617,5979
1382.68273926,5983
5880.00585938,5985
1187.41101074,5989
1500.58300781,5997
2218.60913086,6004
3935.47021484,6010
1412.06091309,6013
1536.79528809,6019
1240.58728027,6020
1180.14746094,6032
4397.80517578,6036
5447.64111328,6037
1692.01159668,6039
1761.96960449,6050
1493.71240234,6051
4129.87060547,6053
1615.8236084,6057
1312.38195801,6059
4052.54638672,6067
1499.89465332,6068
1586.44812012,6075
810.259033203,6078
4790.01367188,6079
3500.01489258,6080
4204.45703125,6082
1229.42297363,6084
2949.57617188,6091
1358.84484863,6092
5073.88378906,6093
1855.64819336,6096
1805.29528809,6102
1680.4934082,6105
1562.81054688,6116
902.627441406,6122
997.721435547,6126
4154.14404297,6131
4907.93457031,6140
1161.796875,6141
907.403320312,6146
2245.47192383,6147
2710.13305664,6157
2404.64770508,6162
2309.61987305,6163
2099.34887695,6165
6675.08300781,6170
1829.82434082,6208
4249.64453125,6216
1725.28820801,6218
2671.65869141,6223
2073.54150391,6224
1866.32275391,6227
9965.99707031,6240
1578.85058594,6241
1232.44702148,6246
4033.80664062,6248
1155.06164551,6249
1625.03527832,6255
3107.36352539,6261
6827.50390625,6262
1622.32910156,6269
2185.75244141,6271
2632.2421875,6278
1602.40930176,6284
1534.92541504,6285
1073.5703125,6287
2195.60400391,6288
2161.57397461,6291
968.757324219,6296
3217.5546875,6297
1773.07958984,6304
3137.47680664,6309
937.328613281,6310
2440.09350586,6311
1149.28833008,6316
1656.3203125,6319
9230.50390625,6332
6244.77294922,6335
1279.21850586,6336
1059.1697998,6341
1243.30114746,6359
1745.79846191,6369
739.241149902,6375
3475.24609375,6378
3067.45385742,6380
10326.3076172,6385
8281.79296875,6387
2554.26416016,6391
751.430725098,6392
2481.41699219,6393
836.355712891,6400
2690.94287109,6411
2132.8046875,6415
2365.57739258,6416
2849.78735352,6419
1297.13757324,6421
2227.9375,6432
1601.22460938,6438
944.628295898,6444
1504.21728516,6445
1279.03515625,6446
7856.43505859,6448
1289.48718262,6452
1845.34838867,6459
3665.46459961,6470
906.473876953,6475
2501.1965332,6484
2500.59790039,6492
1717.08178711,6502
1273.94628906,6505
1882.19238281,6506
2132.60888672,6513
3080.16430664,6514
4710.59912109,6524
706.211975098,6525
1506.90515137,6528
8133.80371094,6529
1849.41650391,6531
1698.46313477,6538
3574.70776367,6541
2799.90014648,6546
866.385498047,6553
715.65020752,6563
1894.82006836,6567
5535.90039062,6586
2361.83789062,6588
4293.52490234,6589
3790.99462891,6591
1324.95324707,6596
1579.06262207,6607
9926.74023438,6613
1897.46484375,6615
1290.41650391,6625
3345.59741211,6629
2656.70361328,6630
1453.34667969,6632
911.068847656,6640
2801.10498047,6645
2037.30224609,6648
1718.24682617,6656
2566.33251953,6658
1526.47802734,6661
2154.29394531,6663
3128.32275391,6665
1734.1105957,6673
1864.59326172,6676
1236.06420898,6681
1669.63098145,6683
905.916870117,6684
1210.29345703,6695
1577.6829834,6697
2887.73608398,6700
1124.52722168,6702
1366.25158691,6703
3360.39770508,6704
4718.06982422,6712
4344.71582031,6716
1236.77441406,6723
3856.20629883,6733
2222.81298828,6734
3374.62597656,6739
662.973571777,6743
1583.91906738,6746
1256.58605957,6756
1497.41540527,6758
954.854492188,6765
2169.41796875,6772
3353.30493164,6776
1773.28845215,6777
3049.1640625,6784
1516.85327148,6785
