loss,id
3247.48095703,788
2628.6628418,790
1017.55725098,794
2877.64648438,801
1373.5826416,802
1278.37023926,805
5229.24316406,809
1690.47119141,812
2352.25561523,825
2325.7668457,828
1483.15100098,830
1212.6907959,833
5774.15576172,850
5943.07470703,852
1410.14648438,862
1318.99291992,863
1505.27490234,864
3500.38891602,865
6973.890625,868
1518.88549805,872
5236.18554688,879
1577.41674805,880
1284.6348877,883
1478.2791748,886
1779.89929199,923
1489.5291748,924
1393.27368164,932
6269.02832031,945
6660.07861328,947
2184.45703125,948
3033.7199707,955
4132.75390625,963
1586.55383301,979
1462.10021973,989
3150.55859375,994
1806.60864258,995
1399.41357422,998
4255.94628906,1000
1691.79772949,1018
1763.73388672,1019
1750.09436035,1028
1344.17651367,1034
1590.8046875,1038
1371.11669922,1040
1310.70910645,1042
7100.79541016,1057
2187.63256836,1058
992.349609375,1063
4236.06054688,1066
4240.09814453,1071
4016.80175781,1073
2992.07397461,1074
2797.1550293,1077
9669.6796875,1080
862.853271484,1088
788.145690918,1096
11545.4990234,1097
5802.16113281,1105
1945.65014648,1115
3035.43505859,1116
2417.79248047,1122
4909.02587891,1130
1009.1027832,1133
1860.60400391,1137
1984.23120117,1140
7089.98388672,1143
4908.59716797,1149
907.360595703,1150
757.49798584,1153
913.020141602,1157
660.034729004,1180
827.496704102,1183
1670.546875,1188
1107.30749512,1193
774.82635498,1200
4169.27685547,1209
1942.99975586,1214
2031.60302734,1219
5875.91943359,1223
856.606079102,1227
1537.27233887,1228
4950.25537109,1229
951.229614258,1233
6631.17041016,1238
1988.84472656,1239
3234.32885742,1241
1774.77099609,1243
1264.46264648,1244
3508.48266602,1245
4136.39990234,1277
3373.97143555,1279
11984.6503906,1292
1410.7791748,1293
10389.1660156,1299
2875.82714844,1304
3727.76367188,1313
2138.30175781,1328
1107.01391602,1330
1541.36120605,1334
1340.64916992,1335
5906.27099609,1336
1029.12060547,1341
1134.8729248,1344
823.041992188,1351
2640.54516602,1352
1525.17370605,1354
4121.84228516,1368
1391.34216309,1373
686.627990723,1375
1547.88830566,1381
5209.67041016,1384
4166.79443359,1385
5877.31005859,1388
5578.04345703,1401
2527.79052734,1402
1466.14880371,1404
1442.00708008,1406
1116.55981445,1409
1452.24255371,1422
3395.03588867,1429
5669.26416016,1433
1057.76916504,1438
1224.66308594,1444
1070.6204834,1446
1141.48168945,1450
740.564208984,1451
1800.29492188,1454
2207.84082031,1458
3391.99267578,1461
6063.42333984,1464
1016.71569824,1465
2018.97900391,1478
1679.47058105,1479
2697.73999023,1480
2307.28027344,1484
973.738037109,1486
897.693603516,1488
3417.50073242,1489
1023.9206543,1491
2059.75244141,1507
2078.19604492,1515
2908.7824707,1519
1820.52770996,1528
1002.7590332,1529
2854.25805664,1530
1204.68127441,1532
1612.76879883,1541
3176.45092773,1542
1467.52612305,1547
1088.97912598,1549
2255.88842773,1553
2925.56079102,1554
1372.40124512,1555
1550.43054199,1559
1548.61437988,1565
1114.90161133,1568
3300.03149414,1576
978.626953125,1579
891.412841797,1592
3124.72827148,1596
928.831542969,1605
1574.78710938,1607
2179.49682617,1612
2940.73681641,1617
2328.25756836,1619
7936.66064453,1620
2647.84155273,1624
1357.10791016,1627
1691.37475586,1633
1282.69787598,1636
1087.32873535,1639
4866.99511719,1640
1171.88220215,1644
1433.35778809,1646
2539.01269531,1647
1305.92199707,1654
3148.1340332,1655
6194.13183594,1664
2084.3137207,1665
4492.86816406,1667
1182.3137207,1669
2152.39526367,1678
2041.25195312,1682
1004.5526123,1689
2681.30664062,1690
5145.66699219,1693
932.399902344,1695
2219.58374023,1705
2430.49804688,1706
1982.13989258,1708
1998.25317383,1716
9019.72753906,1720
1622.99572754,1722
4054.94384766,1749
1544.93859863,1750
5847.67333984,1751
2880.45068359,1760
4213.14794922,1763
1533.50891113,1770
2035.7644043,1777
5570.78564453,1785
1148.30310059,1791
4246.20410156,1794
1221.3449707,1800
1286.28735352,1816
1055.71850586,1817
3315.93920898,1821
1411.55822754,1836
1564.80969238,1838
1868.20166016,1851
2926.52075195,1852
2350.1340332,1854
812.188781738,1856
783.023132324,1865
1039.07263184,1872
814.057861328,1878
950.884399414,1880
1393.0982666,1881
1882.15185547,1882
870.495849609,1886
1549.77453613,1892
2348.93164062,1894
2482.67919922,1898
2767.77490234,1899
1250.62927246,1902
4092.39941406,1903
1311.88525391,1906
2210.75317383,1910
1795.5447998,1911
3351.28930664,1914
3108.01025391,1929
1363.75610352,1932
1007.37084961,1952
1333.43286133,1959
1676.87695312,1960
4146.50634766,1976
2831.09375,1980
2043.09716797,1981
2317.3671875,1987
1641.86633301,1994
844.063232422,2000
2086.87280273,2008
2178.97387695,2011
5113.50390625,2012
1753.67028809,2019
3666.4230957,2022
7827.046875,2024
904.897460938,2028
3655.20043945,2030
6931.76123047,2031
1757.51867676,2047
703.679016113,2049
1571.16113281,2050
4297.61962891,2051
1641.76538086,2056
1013.69555664,2057
2180.24584961,2059
3687.09399414,2069
1742.75012207,2085
904.899047852,2089
1553.87182617,2090
2844.01074219,2101
2403.27807617,2114
1361.97949219,2115
1238.22412109,2118
2337.1171875,2119
1551.01989746,2125
3297.26196289,2128
1532.44458008,2129
1701.44567871,2132
2341.75976562,2133
772.256896973,2135
1762.11083984,2136
1217.39990234,2143
1120.97363281,2144
3113.63354492,2145
2175.64575195,2152
3353.20678711,2160
1498.52941895,2166
1092.63037109,2169
1729.55078125,2170
1687.53295898,2172
1572.93981934,2181
1800.10791016,2183
2975.07177734,2185
2524.38085938,2188
2256.62280273,2189
4892.29248047,2194
1450.27563477,2202
2856.30932617,2208
1934.0793457,2227
5277.92871094,2230
2383.18066406,2235
1708.69104004,2236
7380.60058594,2244
1419.42321777,2248
1385.1373291,2252
1577.01171875,2254
5387.40966797,2260
1912.9753418,2263
1519.17736816,2274
1007.82751465,2277
6356.44140625,2279
12031.3945312,2280
2656.92163086,2283
780.945007324,2284
3726.82739258,2288
1981.22753906,2292
5335.91357422,2295
1262.68591309,2296
2539.57836914,2299
5227.01708984,2315
1518.72485352,2318
10728.8457031,2329
1450.61010742,2337
1017.1171875,2340
1670.47546387,2342
2451.22412109,2347
4259.99804688,2349
1298.57104492,2354
2448.99633789,2361
1561.90710449,2370
3198.93041992,2378
3766.64526367,2382
1399.63476562,2387
2034.55371094,2389
1441.94445801,2394
2193.50195312,2396
2636.57250977,2400
2579.18115234,2407
1084.96264648,2414
1899.5402832,2415
2181.20288086,2421
1590.11914062,2427
2243.25732422,2428
2717.89477539,2430
2454.21313477,2435
5598.86621094,2445
1614.05554199,2446
1318.03991699,2447
2008.26538086,2449
1851.5637207,2451
14422.9892578,2458
10817.2509766,2462
3056.02246094,2463
2036.49682617,2467
5901.04345703,2471
2537.86767578,2475
3107.67895508,2478
4145.59033203,2483
1172.18579102,2485
1128.60339355,2487
712.927612305,2494
1734.92236328,2497
1479.20776367,2499
1554.33947754,2503
3006.86035156,2513
1901.74389648,2515
1779.03466797,2522
1392.09130859,2523
2737.37866211,2528
5011.25830078,2532
1121.63952637,2536
1472.62915039,2538
961.102294922,2539
2518.43774414,2540
5098.31835938,2545
1093.02050781,2548
978.179077148,2549
2502.43994141,2553
1694.61889648,2563
2104.83203125,2566
1444.07702637,2574
2746.89624023,2575
2665.84912109,2584
2364.62475586,2588
950.729614258,2589
1540.42236328,2592
1427.84191895,2596
1595.54418945,2598
951.445922852,2602
1526.82141113,2603
2523.59130859,2607
1462.78112793,2609
5432.06494141,2611
1605.53881836,2627
1830.86804199,2628
3303.67163086,2630
2152.98193359,2633
7326.28613281,2636
1002.59899902,2640
1200.53198242,2641
4731.98193359,2657
973.029052734,2659
1061.87524414,2662
1824.37084961,2663
2267.25415039,2667
870.668945312,2670
2196.26538086,2682
3279.42089844,2694
7173.78466797,2699
2852.21972656,2700
5408.35302734,2703
2219.86547852,2708
888.879760742,2714
696.947998047,2725
1264.0793457,2726
1332.49938965,2727
2179.52636719,2732
5590.06298828,2733
5449.55371094,2736
2038.83154297,2745
1284.77929688,2760
1908.56176758,2764
6221.79052734,2765
602.408813477,2766
1997.27661133,2775
1732.6484375,2783
1102.92883301,2784
2374.18359375,2786
1291.93237305,2801
1791.48010254,2803
5342.77587891,2813
7147.81835938,2815
1559.04040527,2816
2863.54931641,2818
2218.14428711,2819
1307.75415039,2822
1710.71447754,2825
1390.73522949,2826
1598.38305664,2830
1289.44812012,2834
5266.46337891,2835
2678.39526367,2856
5963.38427734,2873
5067.94189453,2886
3042.48413086,2892
957.458374023,2896
1087.28271484,2897
2164.74267578,2899
1046.40344238,2901
5481.06835938,2909
3367.94360352,2914
1131.02758789,2915
2386.95629883,2916
879.650512695,2919
2457.68432617,2926
1847.83886719,2927
1542.5423584,2933
3127.40869141,2934
1773.74487305,2941
1688.59082031,2942
2733.09863281,2946
1719.01708984,2949
1569.7791748,2952
9648.53417969,2957
1889.18408203,2962
985.362670898,2963
1892.44116211,2965
6394.47363281,2966
2070.64233398,2971
688.392333984,2975
1065.32946777,2979
9033.63964844,2985
2391.58251953,2995
1340.38916016,2996
3013.60180664,3001
2389.2109375,3007
865.379638672,3008
3629.80200195,3014
9873.77148438,3017
1398.59997559,3021
2408.41235352,3025
1022.06384277,3026
2242.96606445,3034
2606.56152344,3035
2909.68994141,3044
3068.15820312,3046
6249.54443359,3047
3440.28295898,3057
6546.12060547,3059
3895.96875,3063
1346.15844727,3065
2352.7265625,3067
1424.93688965,3069
3317.73022461,3076
1226.64807129,3086
2170.84301758,3088
1818.26586914,3090
2825.70751953,3096
1111.01623535,3100
1976.72851562,3102
2205.66601562,3103
1018.46679688,3107
1210.87585449,3118
4360.29345703,3120
2129.70996094,3123
1207.7557373,3128
1610.54431152,3132
1682.00585938,3140
2549.5847168,3152
3248.2734375,3165
1794.62963867,3183
1030.83837891,3190
1865.62915039,3197
1372.64575195,3201
1711.62402344,3203
2549.38549805,3214
2033.48950195,3219
1475.64831543,3220
4276.05322266,3221
1637.84387207,3229
1139.2088623,3234
3092.50317383,3235
1805.21594238,3240
1503.6607666,3241
1900.99438477,3249
909.017211914,3254
4017.88769531,3264
1937.74169922,3266
869.552490234,3270
1980.11376953,3282
1713.3338623,3285
1292.68237305,3289
1601.69274902,3291
2149.19702148,3295
874.689331055,3299
1524.20410156,3302
5821.08642578,3303
3462.23413086,3308
3628.15869141,3309
2312.49829102,3324
5770.65283203,3327
4141.87841797,3330
1303.2767334,3335
1800.01733398,3339
2614.4765625,3340
1437.50183105,3343
2725.27978516,3350
1593.30078125,3353
8260.02148438,3356
3372.71069336,3361
1051.97766113,3368
1429.22033691,3376
1149.15454102,3381
2543.85083008,3383
2870.30859375,3397
2279.96923828,3403
1766.171875,3405
1481.21630859,3410
2329.41894531,3412
2805.16333008,3416
1701.55358887,3417
2870.01000977,3423
6315.64453125,3427
3218.76098633,3435
1213.31201172,3439
2326.46069336,3441
1478.81384277,3450
934.290283203,3453
1363.68383789,3454
8593.51660156,3458
1585.31298828,3459
3356.77319336,3467
5526.77783203,3469
1124.39453125,3477
8327.70800781,3478
918.37487793,3482
5029.41455078,3484
2378.67138672,3506
6692.94677734,3515
3150.37646484,3522
1585.95922852,3523
1316.74414062,3526
1610.01782227,3532
1838.1439209,3534
1105.35595703,3537
1024.03918457,3539
4440.99560547,3542
1201.77404785,3545
1727.33374023,3552
1316.86706543,3554
1935.88525391,3573
1238.70837402,3576
2751.88452148,3577
1605.87451172,3580
1075.00256348,3583
1558.59924316,3584
1159.59545898,3609
4904.20898438,3613
2071.96679688,3623
3451.1027832,3624
8168.51171875,3638
2108.12475586,3642
2474.4284668,3643
1472.18505859,3647
1890.7097168,3653
4438.53955078,3654
1527.31140137,3656
798.562011719,3658
3796.93261719,3659
6186.07519531,3663
3385.16870117,3664
894.635864258,3666
1385.48425293,3681
2666.51586914,3689
2756.56713867,3694
1516.59375,3695
1474.72814941,3699
2373.88037109,3701
3475.96459961,3704
1161.75793457,3721
3954.74169922,3726
2605.09130859,3727
2621.1706543,3729
3956.27148438,3731
1478.10070801,3738
2569.04199219,3740
2007.52099609,3744
1056.90649414,3757
917.900878906,3758
1583.35009766,3778
3774.64648438,3781
6547.95410156,3790
1382.70080566,3796
7323.65234375,3798
1198.24987793,3804
1137.7166748,3813
1079.8536377,3814
2759.02807617,3815
2137.06103516,3818
2770.08398438,3823
7169.08886719,3826
1587.85595703,3831
3495.00415039,3834
2717.00024414,3835
2402.63891602,3849
2605.41772461,3850
2406.83813477,3855
2604.37573242,3864
1973.31542969,3867
1190.97143555,3871
1742.375,3879
2509.22265625,3880
3745.52880859,3882
9276.58203125,3884
1838.75048828,3893
1702.13842773,3895
2788.96289062,3901
1040.49560547,3903
1608.85900879,3913
2173.734375,3921
2423.49194336,3929
840.91015625,3947
1909.25756836,3962
971.485717773,3963
1568.29199219,3966
1750.80126953,3975
7164.47998047,3976
2982.15014648,3977
1125.90344238,3978
970.763671875,3979
1859.14550781,3983
803.502868652,3985
8644.73632812,3989
1916.03833008,3992
2192.66894531,3995
2397.63110352,4008
1869.39819336,4013
1722.55151367,4029
3352.68481445,4035
2198.65136719,4040
866.90222168,4048
2070.76147461,4060
1305.52783203,4066
893.473022461,4075
2465.20361328,4079
1162.19506836,4083
1898.2121582,4091
6812.96923828,4092
2920.49755859,4093
3033.94213867,4098
1505.04968262,4108
923.055664062,4109
2910.52050781,4110
2112.91625977,4116
1770.13879395,4129
4268.81103516,4130
2100.61987305,4140
1596.40234375,4146
3725.22485352,4150
7680.7734375,4151
1430.69628906,4153
6013.45410156,4169
2097.51513672,4170
1667.99853516,4179
4250.37451172,4183
3246.86621094,4188
1592.51416016,4190
1534.79394531,4193
7914.22705078,4201
1237.77368164,4205
2461.70214844,4210
2053.19750977,4226
1814.25378418,4229
2865.27661133,4241
1237.43847656,4242
3575.31982422,4257
721.315307617,4258
2541.47583008,4260
5812.77734375,4263
824.518676758,4267
2217.68896484,4273
1969.57006836,4274
1265.61682129,4277
1515.23388672,4281
4512.22851562,4283
2752.27172852,4293
1414.58410645,4294
3910.00048828,4305
3076.58447266,4307
1501.40869141,4318
2297.53027344,4325
4451.43945312,4327
3030.5144043,4332
4149.03955078,4335
4144.23095703,4336
755.20916748,4337
3886.04345703,4339
1374.53283691,4343
930.311645508,4346
1757.01281738,4348
3736.04321289,4350
2235.59399414,4358
1907.1706543,4359
1904.92919922,4363
4255.86132812,4366
1006.06018066,4374
2271.75463867,4375
1190.75598145,4377
3212.84521484,4393
2555.24804688,4395
1019.73632812,4400
6263.88525391,4402
6775.39599609,4404
2394.06274414,4415
2176.95556641,4418
1419.8302002,4422
1348.19616699,4430
1935.05322266,4432
1192.85913086,4433
5752.7890625,4435
1941.46972656,4438
1963.73803711,4444
2112.71557617,4447
5018.04150391,4451
1983.63647461,4452
1481.04077148,4457
3605.14770508,4459
1402.46325684,4469
8529.92871094,4471
1164.52893066,4486
2472.13500977,4488
1382.69934082,4510
956.658325195,4515
4196.30322266,4527
1020.39892578,4530
865.431030273,4534
4094.00439453,4535
1325.1270752,4536
2860.24682617,4548
1684.61816406,4549
5498.87255859,4551
2414.44311523,4556
797.938964844,4559
1316.16125488,4564
4049.76123047,4570
7896.31738281,4575
3269.27514648,4584
2842.51025391,4585
1831.96350098,4591
2583.1105957,4592
1993.93774414,4593
1148.77636719,4594
1116.2565918,4598
2487.14233398,4607
992.769897461,4608
2347.57421875,4620
3313.21069336,4621
2754.69970703,4625
2618.21923828,4635
5136.14208984,4638
2669.36181641,4652
2523.74047852,4657
1913.59594727,4658
5774.81640625,4666
1448.96362305,4672
2952.02514648,4676
1152.79748535,4680
5900.88085938,4681
3473.86181641,4683
1099.09436035,4684
2556.26245117,4689
2689.10864258,4690
1863.52148438,4692
1830.4564209,4697
1922.97851562,4700
16363.3808594,4705
1890.00805664,4721
1943.30737305,4726
914.17199707,4729
4842.11230469,4731
2179.13037109,4736
1856.72363281,4739
1813.39440918,4740
1147.06469727,4753
2561.01782227,4754
4790.37060547,4755
1103.23083496,4756
1747.0838623,4759
1304.1307373,4764
2621.27685547,4771
1748.34423828,4772
860.78137207,4776
2815.20507812,4780
1547.80163574,4784
1402.25158691,4786
3203.69873047,4787
995.149658203,4789
1975.50708008,4794
1762.19604492,4800
2983.04858398,4807
7486.52929688,4813
2262.90844727,4818
10337.0244141,4823
1793.00195312,4824
2432.78686523,4829
929.870239258,4830
2336.40356445,4835
1671.56567383,4844
1569.91918945,4845
2435.6081543,4846
806.118408203,4847
2635.25,4854
3148.35449219,4857
975.948608398,4861
1336.16711426,4863
2538.85595703,4866
3997.05859375,4869
1466.69226074,4871
2110.93408203,4872
2655.80761719,4875
9663.57324219,4877
1003.53808594,4878
1860.40869141,4885
1599.92041016,4886
3703.87084961,4888
1231.23779297,4890
1069.98083496,4896
2324.81323242,4899
720.904663086,4913
2044.30932617,4916
3874.43994141,4920
2569.71411133,4925
2056.16064453,4934
2602.21020508,4941
1645.44177246,4946
2944.79199219,4954
1317.98852539,4956
4584.49121094,4958
1224.66040039,4965
1206.75317383,4966
2389.90600586,4970
1864.99902344,4977
2612.81567383,4980
1793.91455078,4984
970.822875977,4995
2549.10107422,4997
2366.51098633,4999
3381.32080078,5005
1635.56323242,5011
2279.6652832,5015
2563.69287109,5016
2788.22753906,5019
2094.43774414,5024
1994.12719727,5030
1644.12487793,5031
1936.94677734,5034
10439.5869141,5047
2305.88549805,5048
1258.49450684,5052
1962.1394043,5061
19192.7558594,5062
3673.32836914,5067
4681.31884766,5068
1430.27099609,5077
1924.75097656,5079
2843.37207031,5090
2192.60961914,5094
2035.39990234,5103
919.576904297,5104
2141.42700195,5106
2137.61621094,5107
1223.15844727,5110
1817.23156738,5114
4050.37744141,5116
5234.02929688,5121
2980.24194336,5122
989.863647461,5124
4114.29003906,5132
1827.11791992,5133
2002.83251953,5138
2453.38549805,5143
1490.56396484,5153
1917.07080078,5154
854.337158203,5155
1756.59570312,5160
4349.79833984,5169
3301.19311523,5172
3038.78173828,5173
1006.74926758,5179
2853.69897461,5182
1149.65197754,5187
2903.06591797,5192
1279.96923828,5211
3322.55761719,5213
951.202758789,5219
2747.08032227,5225
1094.11669922,5226
4612.68554688,5227
1951.10424805,5228
3388.33251953,5239
1457.85437012,5241
2087.10498047,5244
3892.84106445,5248
1238.64733887,5260
1123.19140625,5266
1930.10620117,5273
7272.11181641,5280
4074.75976562,5298
1088.62890625,5300
3394.77539062,5306
1191.16186523,5307
4500.69775391,5311
1160.29064941,5316
787.733520508,5323
1658.56555176,5332
1706.86535645,5336
1044.58666992,5338
3004.84863281,5342
1228.89404297,5347
3805.09423828,5355
1939.31005859,5357
1454.96044922,5362
1143.70117188,5363
983.70715332,5364
2253.40014648,5366
4959.12353516,5374
729.062561035,5375
2836.44335938,5379
2376.99487305,5380
853.705444336,5383
1517.27490234,5385
1911.83911133,5390
4374.13134766,5393
2161.68774414,5398
2811.08422852,5411
925.389648438,5414
1474.04467773,5429
9208.91699219,5432
1211.01513672,5436
4880.50976562,5437
1195.57080078,5439
3095.93994141,5440
1382.29931641,5449
1315.0411377,5458
921.931030273,5460
1177.95507812,5462
2239.47143555,5463
2394.73803711,5465
3425.2644043,5467
2743.05957031,5475
1992.2668457,5483
1421.39282227,5485
1631.3371582,5489
2824.67456055,5493
795.504577637,5497
1455.45056152,5501
1316.92993164,5506
1535.20092773,5507
3012.02392578,5510
4348.06738281,5524
1288.37036133,5531
3609.9699707,5542
2068.3059082,5543
4631.55419922,5544
1786.96130371,5552
2398.93823242,5560
3839.79931641,5563
2388.89111328,5573
1083.73291016,5579
2929.2890625,5584
9358.57128906,5585
1477.87670898,5594
1987.41650391,5595
1801.21362305,5597
1424.33032227,5598
1668.33703613,5604
1567.22900391,5606
1105.65844727,5610
4328.68164062,5615
1335.08630371,5631
1504.5814209,5637
1542.06384277,5646
3146.00830078,5656
11267.6826172,5658
1502.95654297,5666
2281.76367188,5668
1395.21447754,5673
1289.60791016,5680
2570.74829102,5691
6825.24560547,5692
2134.32250977,5693
3556.02783203,5697
1637.82458496,5698
1913.60913086,5700
2151.73901367,5704
1903.81152344,5705
991.955078125,5707
938.321044922,5710
891.365478516,5716
1641.52478027,5720
2355.53491211,5722
1976.74194336,5727
1354.34082031,5733
2386.29516602,5737
3639.3137207,5742
967.619873047,5747
2801.85205078,5760
1438.37109375,5774
5207.27197266,5788
1704.79064941,5796
1386.0657959,5797
2372.55395508,5800
1348.13415527,5812
1234.69665527,5814
1105.22717285,5818
3339.44848633,5819
4709.99951172,5823
2561.41259766,5826
1788.14501953,5830
1511.58349609,5831
2483.60546875,5846
2108.20068359,5864
681.746154785,5869
3697.62866211,5870
1409.87927246,5879
9541.00097656,5883
1257.11120605,5886
4618.66992188,5889
2079.27709961,5904
1031.62512207,5905
3128.18945312,5910
2114.70922852,5911
1766.57507324,5914
1684.39355469,5915
1172.77416992,5920
1816.74389648,5925
1700.22290039,5926
2582.46044922,5934
3027.18579102,5939
1064.33081055,5941
1010.27429199,5943
3192.15600586,5949
1760.59289551,5961
4496.27539062,5965
2461.84814453,5966
752.813659668,5969
2348.71777344,5970
2827.70483398,5978
2633.17944336,5979
1373.92028809,5983
6015.9375,5985
1266.3067627,5989
1463.31091309,5997
2120.28417969,6004
3802.63525391,6010
1445.98864746,6013
1562.85424805,6019
1239.86413574,6020
1170.91235352,6032
4486.39208984,6036
5558.45458984,6037
1684.67211914,6039
1723.1998291,6050
1536.34643555,6051
4349.78955078,6053
1744.55651855,6057
1294.70739746,6059
4228.08886719,6067
1546.63269043,6068
1578.85644531,6075
830.771850586,6078
4521.12158203,6079
3429.86206055,6080
4365.00585938,6082
1235.96899414,6084
3167.58813477,6091
1349.31420898,6092
5145.69238281,6093
1816.42944336,6096
1754.08666992,6102
1705.59362793,6105
1461.37438965,6116
862.581665039,6122
995.000366211,6126
4077.67578125,6131
5352.27783203,6140
1141.41638184,6141
929.692504883,6146
2346.46801758,6147
2856.63867188,6157
2425.73461914,6162
2371.8671875,6163
2054.86791992,6165
7063.29443359,6170
1833.61523438,6208
3984.28955078,6216
1710.95593262,6218
2674.31347656,6223
2026.55102539,6224
1768.93395996,6227
9353.93261719,6240
1611.27233887,6241
1247.8885498,6246
3941.81689453,6248
1201.18530273,6249
1659.3614502,6255
3074.18847656,6261
7403.06689453,6262
1583.1060791,6269
2352.26635742,6271
2732.04296875,6278
1587.26269531,6284
1508.92895508,6285
1084.29858398,6287
2267.48242188,6288
2168.79663086,6291
953.741088867,6296
3217.17016602,6297
1752.49121094,6304
3060.00878906,6309
956.940185547,6310
2479.51123047,6311
1148.7088623,6316
1519.60693359,6319
9482.45703125,6332
6149.20214844,6335
1246.77539062,6336
1062.43737793,6341
1214.34484863,6359
1647.42895508,6369
751.607727051,6375
3356.70556641,6378
3280.48291016,6380
9949.33496094,6385
7747.02294922,6387
2705.77905273,6391
750.32623291,6392
2427.6184082,6393
848.291015625,6400
2956.88354492,6411
2083.65478516,6415
2283.62841797,6416
2840.96411133,6419
1354.27197266,6421
2281.76855469,6432
1623.2512207,6438
1000.31542969,6444
1533.63208008,6445
1252.04797363,6446
8036.14648438,6448
1330.69628906,6452
1947.15478516,6459
3688.99243164,6470
878.739135742,6475
2469.20361328,6484
2440.12744141,6492
1744.14855957,6502
1243.38232422,6505
1833.20800781,6506
1973.671875,6513
3029.15283203,6514
4827.53955078,6524
716.416381836,6525
1535.46826172,6528
8507.15527344,6529
1831.82495117,6531
1672.3807373,6538
3606.2512207,6541
2763.54541016,6546
844.067626953,6553
755.883117676,6563
1942.6953125,6567
6024.28369141,6586
2328.16479492,6588
4348.39257812,6589
3655.03515625,6591
1246.984375,6596
1594.93981934,6607
9353.32226562,6613
1973.42504883,6615
1218.99511719,6625
3035.07714844,6629
2626.62939453,6630
1415.75939941,6632
880.208129883,6640
2698.93408203,6645
2220.59594727,6648
1652.88635254,6656
2467.18066406,6658
1577.98046875,6661
2141.26953125,6663
2852.12084961,6665
1747.58166504,6673
1867.69677734,6676
1243.52001953,6681
1711.51367188,6683
879.760620117,6684
1230.74316406,6695
1633.67712402,6697
2785.45605469,6700
1154.96594238,6702
1366.53320312,6703
3219.14575195,6704
4585.17578125,6712
4398.17822266,6716
1193.38525391,6723
4021.1875,6733
2142.96606445,6734
3716.29589844,6739
644.112304688,6743
1577.2557373,6746
1265.21984863,6756
1478.22949219,6758
960.348999023,6765
2268.4543457,6772
3470.3425293,6776
1690.71740723,6777
2883.28979492,6784
